customer,order,total_items,discount%,weekday,hour,Food%,Fresh%,Drinks%,Home%,Beauty%,Health%,Baby%,Pets%,num_orders,labels,class
6419,19123,21.666666666666668,1.7333333333333334,6,10,22.970000000000002,6.226666666666667,61.93333333333334,2.873333333333333,0.0,0.0,0.0,0.0,3.0,5,drink_buyers
6420,19126,10.428571428571429,6.261428571428572,2,15,4.841428571428572,0.0,16.397142857142857,23.52285714285714,0.39142857142857146,0.0,54.847142857142856,0.0,7.0,7,new_parents
6421,19133,27.666666666666668,17.55666666666667,2,18,25.459999999999997,27.209999999999997,31.169999999999998,6.27,3.546666666666667,5.6433333333333335,0.0,0.7066666666666667,3.0,8,grocery_regulars
6423,19139,64.16666666666667,10.425,1,11,21.083333333333332,43.83833333333333,19.21833333333333,11.333333333333334,3.6999999999999997,0.8216666666666667,0.0,0.0,6.0,1,fresh_regulars
6424,19145,38.0,2.2942857142857145,7,9,33.17142857142857,48.35000000000001,4.505714285714285,6.708571428571429,2.4857142857142853,0.7214285714285714,0.0,4.057142857142857,7.0,1,fresh_regulars
6426,19153,32.666666666666664,5.483333333333333,4,0,8.463333333333333,0.0,14.420000000000002,6.32,18.563333333333333,0.0,50.06,2.1733333333333333,3.0,7,new_parents
6427,19156,45.07692307692308,6.885384615384617,2,10,30.73461538461538,20.171538461538464,21.30307692307692,12.792307692307691,13.545384615384616,0.24307692307692308,0.0,1.2084615384615385,13.0,4,loyals
6428,19169,51.5,4.140000000000001,7,19,32.305,22.43,23.89,9.86,10.99,0.525,0.0,0.0,2.0,8,grocery_regulars
6429,19171,7.0,23.61,1,19,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
6430,19172,35.55555555555556,3.4622222222222225,2,15,42.82555555555555,32.686666666666675,10.57,3.8711111111111105,10.046666666666667,0.0,0.0,0.0,9.0,4,loyals
6431,19181,41.0,1.46,2,16,57.35,23.94,9.11,0.0,9.6,0.0,0.0,0.0,1.0,8,grocery_regulars
6432,19182,32.666666666666664,1.8666666666666665,6,18,30.88333333333333,15.913333333333334,15.456666666666669,18.363333333333333,15.046666666666665,3.793333333333333,0.54,0.0,3.0,8,grocery_regulars
6434,19188,45.125,1.8024999999999998,7,19,10.185,46.66125,13.187500000000002,5.9725,1.52875,2.54875,19.91875,0.0,8.0,1,fresh_regulars
6435,19196,32.0,24.74,1,11,3.65,0.0,34.09,2.69,0.0,0.0,59.56,0.0,1.0,7,new_parents
6436,19197,45.5,14.54,7,1,10.3,0.0,24.700000000000003,18.14,24.545,0.0,22.325000000000003,0.0,2.0,8,grocery_regulars
6437,19199,7.0,-2.52,6,9,0.0,0.0,18.48,28.94,0.0,52.57,0.0,0.0,1.0,9,health_concious
6438,19200,12.0,1.7950000000000002,1,9,0.79,0.0,17.125,1.385,0.0,0.0,80.70249999999999,0.0,4.0,7,new_parents
6439,19204,16.0,9.518,1,16,1.598,1.418,39.974000000000004,11.422,0.0,0.0,45.586,0.0,5.0,7,new_parents
6441,19211,28.428571428571427,4.174285714285714,7,11,13.20857142857143,37.39428571428572,13.742857142857142,13.352857142857141,1.2428571428571427,1.1871428571428573,12.117142857142856,7.75,7.0,1,fresh_regulars
6442,19218,35.0,47.92,7,16,9.91,0.0,13.3,31.77,23.83,0.0,0.0,21.19,1.0,2,home_decorators
6443,19219,12.75,0.0,3,14,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,5,drink_buyers
6444,19223,12.0,3.4633333333333334,4,16,0.0,0.0,9.436666666666667,11.113333333333332,1.5333333333333332,0.0,77.91666666666667,0.0,3.0,7,new_parents
6446,19227,21.0,0.045,2,12,4.325,52.824999999999996,4.45,9.505,3.755,0.265,24.87,0.0,2.0,1,fresh_regulars
6447,19229,28.0,0.45,2,23,54.1,34.61,11.29,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
6448,19230,36.5,4.615,3,23,13.420000000000002,63.815000000000005,16.195,5.755,0.815,0.0,0.0,0.0,2.0,1,fresh_regulars
6449,19232,60.0,5.69,1,11,16.743333333333336,35.46666666666666,16.603333333333335,2.3733333333333335,0.75,0.0,26.206666666666667,1.8499999999999999,3.0,1,fresh_regulars
6450,19235,52.0,1.23,1,12,22.895,25.29,44.255,6.76,0.8,0.0,0.0,0.0,2.0,8,grocery_regulars
6451,19237,21.0,2.6,7,0,4.91,0.0,0.0,16.87,23.49,0.0,54.72,0.0,1.0,7,new_parents
6452,19238,54.0,0.0,1,1,29.21,14.08,24.1,15.33,5.88,0.0,11.4,0.0,1.0,8,grocery_regulars
6453,19239,42.53846153846154,2.146923076923077,1,8,21.815384615384616,56.55923076923078,17.760769230769235,3.348461538461538,0.5184615384615385,0.0,0.0,0.0,13.0,4,loyals
6454,19252,24.0,8.585,2,11,24.642500000000002,0.95,30.387500000000003,13.2775,1.3175,0.0,29.4225,0.0,4.0,8,grocery_regulars
6455,19256,13.2,1.59,5,8,4.932,0.0,1.782,6.212,1.7,0.0,83.626,0.0,5.0,7,new_parents
6456,19261,29.666666666666668,2.9966666666666666,2,19,20.740000000000002,33.53,14.108333333333333,19.251666666666665,6.634999999999999,0.0,0.0,5.7316666666666665,6.0,1,fresh_regulars
6457,19267,9.0,1.11,4,22,7.0,0.0,0.0,0.0,2.89,0.0,90.11,0.0,1.0,7,new_parents
6458,19268,20.666666666666668,16.76666666666667,4,9,13.44,21.146666666666665,27.416666666666668,22.613333333333333,15.376666666666667,0.0,0.0,0.0,3.0,8,grocery_regulars
6459,19271,56.8,8.532,1,13,29.044,29.607999999999997,26.246,10.416,4.692,0.0,0.0,0.0,5.0,1,fresh_regulars
6460,19276,16.0,45.17,1,0,13.89,7.26,6.0,57.68,15.17,0.0,0.0,0.0,1.0,2,home_decorators
6461,19277,63.0,0.33,4,22,54.25,0.0,11.83,2.32,0.0,7.83,23.77,0.0,1.0,8,grocery_regulars
6465,19285,62.25,12.465000000000002,7,18,12.04,34.67,15.8475,1.5625,0.0,0.0,35.872499999999995,0.0,4.0,1,fresh_regulars
6467,19291,18.0,3.405,5,10,7.5616666666666665,0.2866666666666667,7.271666666666666,4.701666666666667,9.688333333333333,0.0,70.49,0.0,6.0,7,new_parents
6468,19297,28.333333333333332,9.046666666666667,1,22,32.42333333333334,11.643333333333333,55.93000000000001,0.0,0.0,0.0,0.0,0.0,3.0,5,drink_buyers
6469,19300,31.5,15.184999999999999,1,14,19.87,21.71,42.239999999999995,16.175,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
6470,19302,27.0,4.8966666666666665,2,11,23.820000000000004,35.85333333333333,36.07333333333333,4.253333333333333,0.0,0.0,0.0,0.0,3.0,1,fresh_regulars
6472,19306,22.9,3.56,1,14,19.684,34.98199999999999,21.788,4.9159999999999995,3.614,0.16499999999999998,14.849,0.0,10.0,4,loyals
6473,19316,9.0,0.0,2,18,6.463333333333334,0.0,5.953333333333333,2.1033333333333335,0.0,0.0,85.48,0.0,3.0,7,new_parents
6474,19319,24.0,1.7650000000000001,4,19,51.7975,0.0,44.9125,1.7174999999999998,0.9875,0.585,0.0,0.0,4.0,8,grocery_regulars
6475,19323,25.0,22.45,2,21,14.425,65.595,4.795,0.96,6.984999999999999,0.0,0.0,7.24,2.0,1,fresh_regulars
6476,19325,18.0,0.1,4,18,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,2,home_decorators
6477,19326,40.6,2.854,2,20,42.196000000000005,7.404000000000001,36.888,13.508000000000001,0.0,0.0,0.0,0.0,5.0,8,grocery_regulars
6478,19331,58.0,22.87,7,23,8.19,39.29,16.98,12.65,0.0,0.0,22.89,0.0,1.0,1,fresh_regulars
6479,19332,45.0,3.1799999999999997,1,20,7.83,41.08,24.455,20.85,3.925,0.0,0.0,1.86,2.0,1,fresh_regulars
6480,19334,22.0,6.1,7,23,0.0,0.0,75.68,5.57,18.76,0.0,0.0,0.0,1.0,5,drink_buyers
6481,19335,72.0,6.06,4,7,11.92,21.66,28.26,25.1,7.18,0.0,0.0,5.88,1.0,8,grocery_regulars
6482,19336,22.666666666666668,2.6999999999999997,2,15,18.596666666666668,0.0,49.23,32.17333333333333,0.0,0.0,0.0,0.0,3.0,5,drink_buyers
6483,19339,32.166666666666664,0.8016666666666666,1,12,18.226666666666667,68.90333333333332,9.773333333333332,0.8033333333333333,0.0,0.0,0.0,2.2949999999999995,6.0,1,fresh_regulars
6484,19345,14.0,0.0,2,19,0.0,16.77,66.49,0.0,16.74,0.0,0.0,0.0,1.0,5,drink_buyers
6485,19346,50.5,10.684999999999999,4,20,32.69,35.86,19.205,12.24,0.0,0.0,0.0,0.0,2.0,1,fresh_regulars
6486,19348,23.0,1.41,4,18,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
6487,19349,52.4,2.498,3,20,23.217000000000002,55.122,10.620000000000001,8.187000000000001,2.3920000000000003,0.0,0.462,0.0,10.0,4,loyals
6488,19359,21.0,9.13,1,9,0.0,20.46,23.36,44.67,8.29,0.0,3.22,0.0,1.0,2,home_decorators
6489,19360,8.0,0.7366666666666667,2,8,72.80666666666667,0.0,16.98,10.213333333333333,0.0,0.0,0.0,0.0,3.0,8,grocery_regulars
6490,19363,40.5,3.7775,6,8,16.355,8.0575,25.08,42.14,2.085,6.2775,0.0,0.0,4.0,2,home_decorators
6491,19367,21.75,10.235,7,11,28.29,0.0,43.81999999999999,24.135,0.0,0.0,0.0,3.7575,4.0,8,grocery_regulars
6492,19371,22.0,12.105,6,12,5.745,1.58,44.54,30.235,10.4,7.5,0.0,0.0,2.0,5,drink_buyers
6493,19373,33.166666666666664,3.936666666666667,2,19,26.94666666666667,39.84666666666667,9.385,5.138333333333334,3.9016666666666673,0.13999999999999999,0.0,14.65,6.0,1,fresh_regulars
6494,19379,30.25,2.4058333333333333,5,8,14.701666666666663,66.595,7.213333333333335,5.650000000000001,2.8225,1.6533333333333333,0.0,1.3591666666666666,12.0,4,loyals
6495,19391,29.0,2.68,2,23,30.41,34.06,22.73,7.34,5.46,0.0,0.0,0.0,1.0,1,fresh_regulars
6496,19392,58.0,100.0,3,23,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,grocery_shoppers
6497,19393,7.0,16.305,6,19,0.0,0.0,44.395,55.605000000000004,0.0,0.0,0.0,0.0,2.0,2,home_decorators
6498,19395,45.0,6.38,2,21,42.2,10.82,24.54,9.3,13.14,0.0,0.0,0.0,1.0,8,grocery_regulars
6499,19396,10.0,0.0,3,23,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
6500,19397,34.0,8.685,2,18,13.214999999999998,60.96249999999999,24.240000000000002,0.225,0.0,0.0,1.3575,0.0,4.0,1,fresh_regulars
6501,19401,23.5,0.5,7,12,17.04,14.34,44.91,2.72,9.185,0.0,11.805,0.0,2.0,5,drink_buyers
6502,19403,23.0,1.4477777777777778,7,23,3.876666666666667,11.80777777777778,24.215555555555554,12.055555555555557,8.984444444444444,0.6333333333333333,38.42555555555556,0.0,9.0,4,loyals
6503,19412,17.0,2.7,7,20,0.0,59.89,40.11,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
6504,19413,14.0,0.0,7,19,0.0,0.0,20.54,0.0,0.0,0.0,79.46,0.0,1.0,7,new_parents
6505,19414,81.0,0.48,2,13,9.13,67.32,18.95,1.72,2.88,0.0,0.0,0.0,1.0,1,fresh_regulars
6506,19415,24.0,7.960000000000001,1,0,10.496666666666668,27.376666666666665,34.93333333333334,10.046666666666667,17.150000000000002,0.0,0.0,0.0,3.0,1,fresh_regulars
6507,19418,38.0,4.06,1,12,39.01,0.0,26.72,34.27,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
6509,19420,33.0,1.0585714285714285,2,0,21.222857142857144,25.66,18.617142857142856,9.531428571428572,0.43,0.0,24.53714285714286,0.0,7.0,1,fresh_regulars
6510,19427,28.75,10.030000000000001,6,10,20.405,2.2725,69.525,6.6475,1.1475,0.0,0.0,0.0,4.0,5,drink_buyers
6511,19431,28.0,0.29,1,12,28.69,69.17,0.0,2.14,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
6513,19434,39.0,100.0,4,16,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,grocery_shoppers
6514,19435,23.0,19.085,2,12,50.945,0.0,16.79,32.265,0.0,0.0,0.0,0.0,2.0,8,grocery_regulars
6515,19437,32.57142857142857,6.340000000000001,1,0,19.725714285714282,5.561428571428571,40.24428571428571,20.427142857142858,13.475714285714286,0.562857142857143,0.0,0.0,7.0,8,grocery_regulars
6516,19444,33.5,4.68,4,22,9.885,2.91,40.945,8.785,32.5,4.975,0.0,0.0,2.0,8,grocery_regulars
6517,19446,40.0,15.91,1,8,13.75,4.68,26.36,48.42,6.8,0.0,0.0,0.0,1.0,2,home_decorators
6518,19447,33.5,4.025,4,16,6.3825,0.0,10.672500000000001,15.115,4.12,1.47625,61.7025,0.0,8.0,7,new_parents
6519,19455,51.0,1.11,1,11,11.51,81.44,5.43,0.0,0.0,0.0,1.63,0.0,1.0,1,fresh_regulars
6520,19456,58.666666666666664,8.693333333333333,5,11,14.030000000000001,40.74666666666667,15.493333333333332,24.24333333333333,2.97,0.6666666666666666,1.8466666666666667,0.0,3.0,1,fresh_regulars
6521,19459,15.235294117647058,2.124117647058824,1,10,8.145882352941175,45.11705882352941,17.954117647058826,21.581764705882353,7.201176470588234,0.0,0.0,0.0,17.0,4,loyals
6522,19476,31.0,12.63,2,13,41.86,30.9,8.85,14.49,3.91,0.0,0.0,0.0,1.0,1,fresh_regulars
6523,19477,19.0,5.89,6,15,8.04,0.0,11.84,23.15,5.89,0.0,51.08,0.0,1.0,7,new_parents
6524,19478,23.666666666666668,7.3500000000000005,3,21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,5,drink_buyers
6525,19481,43.0,0.0,1,18,21.37,46.81,16.78,7.08,7.96,0.0,0.0,0.0,1.0,1,fresh_regulars
6526,19482,24.333333333333332,5.1499999999999995,2,10,2.39,1.9766666666666666,24.043333333333333,21.86,1.8566666666666667,0.0,0.0,47.873333333333335,3.0,6,pet_lovers
6527,19485,67.75,4.077500000000001,4,17,45.855000000000004,27.205,15.3975,11.55,0.0,0.0,0.0,0.0,4.0,8,grocery_regulars
6529,19492,69.81818181818181,1.1072727272727272,1,18,29.24454545454545,39.268181818181816,11.615454545454545,7.722727272727272,5.450909090909091,0.0,0.1918181818181818,6.506363636363637,11.0,4,loyals
6530,19503,31.0,5.12,3,10,47.15,0.0,0.0,42.97,9.88,0.0,0.0,0.0,1.0,2,home_decorators
6531,19504,15.5,4.215,6,21,18.84,67.655,13.515,0.0,0.0,0.0,0.0,0.0,2.0,1,fresh_regulars
6532,19506,34.25,0.6775,2,9,75.0625,0.0,0.0,3.905,1.4075,19.625,0.0,0.0,8.0,9,health_concious
6533,19514,52.0,100.0,2,22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,grocery_shoppers
6534,19515,34.0,5.720000000000001,4,13,16.768,23.558,30.878000000000004,20.532,2.368,5.896,0.0,0.0,5.0,8,grocery_regulars
6535,19520,35.44444444444444,1.3555555555555554,1,20,14.58888888888889,34.39555555555555,21.24111111111111,9.012222222222222,0.6966666666666667,1.8744444444444446,18.185555555555556,0.0,9.0,4,loyals
6536,19529,59.0,4.97,2,22,20.783333333333335,20.143333333333334,37.086666666666666,13.846666666666666,0.4366666666666667,0.0,0.0,7.706666666666666,3.0,8,grocery_regulars
6537,19532,54.0,5.19,3,11,18.64,60.01,11.02,10.34,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
6538,19533,38.77777777777778,2.253333333333333,7,18,26.421111111111113,32.815555555555555,17.176666666666666,14.625555555555556,7.191111111111113,1.767777777777778,0.0,0.0,9.0,4,loyals
6539,19542,37.75,13.095,7,10,26.155,14.674999999999999,17.1875,10.917499999999999,2.2475,3.41,25.409999999999997,0.0,4.0,8,grocery_regulars
6540,19546,32.5,4.505,2,20,15.005,0.0,72.58500000000001,0.0,0.0,1.705,0.305,10.399999999999999,2.0,5,drink_buyers
6541,19548,83.0,18.95,4,13,48.53,1.98,16.77,27.39,3.12,2.22,0.0,0.0,1.0,8,grocery_regulars
6543,19550,23.5,1.1525,5,15,49.5475,0.0,13.6775,20.134999999999998,10.559999999999999,3.785,0.0,2.295,4.0,8,grocery_regulars
6544,19554,23.25,2.575,4,9,22.115000000000002,59.4225,11.032499999999999,5.17,2.26,0.0,0.0,0.0,4.0,1,fresh_regulars
6545,19558,4.5,7.515,2,14,58.3925,0.0,0.9275,5.3025,0.0,0.0,35.3775,0.0,4.0,7,new_parents
6546,19562,55.333333333333336,6.506666666666667,7,22,14.87,30.496666666666666,32.333333333333336,11.883333333333335,8.686666666666667,0.0,0.0,1.7299999999999998,3.0,1,fresh_regulars
6547,19565,23.0,2.7266666666666666,1,17,21.02,48.26666666666667,9.063333333333333,7.59,6.016666666666667,8.046666666666667,0.0,0.0,3.0,1,fresh_regulars
6548,19568,63.0,100.0,2,15,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,grocery_shoppers
6550,19572,49.0,5.53,3,11,85.09,0.0,1.93,5.84,7.14,0.0,0.0,0.0,1.0,8,grocery_regulars
6551,19573,34.6,9.934,2,15,3.5200000000000005,51.298,38.286,5.66,1.242,0.0,0.0,0.0,5.0,1,fresh_regulars
6552,19578,31.5,9.267499999999998,1,0,5.06,2.27,54.2775,38.3925,0.0,0.0,0.0,0.0,4.0,5,drink_buyers
6553,19582,12.0,1.47,4,21,8.635,0.0,11.575,0.0,0.0,8.35,71.44,0.0,2.0,7,new_parents
6554,19584,41.0,5.54,1,8,22.1,23.8,21.78,32.32,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
6555,19585,23.666666666666668,1.971666666666667,2,20,34.27333333333333,36.82833333333333,15.341666666666663,4.446666666666666,3.5866666666666664,5.5249999999999995,0.0,0.0,6.0,1,fresh_regulars
6556,19591,18.0,11.636000000000001,3,10,14.588,0.0,43.872,36.20399999999999,5.3340000000000005,0.0,0.0,0.0,5.0,5,drink_buyers
6557,19596,67.71428571428571,2.2185714285714284,6,13,21.555714285714284,51.76571428571429,15.512857142857143,9.790000000000001,1.3757142857142857,0.0,0.0,0.0,7.0,1,fresh_regulars
6558,19603,27.0,5.58,6,12,43.33,0.0,0.0,33.27,23.4,0.0,0.0,0.0,1.0,8,grocery_regulars
6559,19604,10.0,24.52,7,9,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,7,new_parents
6560,19606,30.903846153846153,5.095384615384614,1,10,34.23365384615384,25.84288461538462,29.114615384615394,10.532307692307693,0.050769230769230775,0.0,0.0,0.0,52.0,4,loyals
6561,19658,32.0,6.29,1,16,65.87,0.0,0.0,34.13,0.0,0.0,0.0,0.0,1.0,8,grocery_regulars
6562,19659,26.25,6.8149999999999995,3,16,23.57,12.3275,25.715,35.935,2.1825,0.27,0.0,0.0,4.0,8,grocery_regulars
6563,19663,40.0,18.782500000000002,3,20,26.869999999999997,0.0,36.39,26.6,8.8325,0.0,0.0,0.0,4.0,8,grocery_regulars
6564,19667,38.5,8.879999999999999,6,11,8.86,37.769999999999996,18.975,25.630000000000003,4.225,0.0,4.545,0.0,2.0,1,fresh_regulars
6565,19669,27.75,1.4500000000000002,6,20,31.4125,40.8425,18.255,3.2824999999999998,5.9875,0.22,0.0,0.0,4.0,1,fresh_regulars
6566,19673,24.0,10.403333333333334,2,0,27.593333333333334,0.0,16.99,28.919999999999998,15.473333333333334,11.020000000000001,0.0,0.0,3.0,8,grocery_regulars
6567,19676,5.0,0.0,1,20,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,beauty_concious
6568,19677,36.666666666666664,4.265,7,23,36.50166666666667,26.84166666666667,19.788333333333334,5.006666666666667,11.865,0.0,0.0,0.0,6.0,8,grocery_regulars
6569,19683,18.857142857142858,5.323333333333333,3,10,6.812857142857142,27.42761904761905,21.505714285714287,14.590952380952382,1.3666666666666667,0.03,28.267619047619053,0.0,21.0,4,loyals
6570,19704,56.0,1.49,3,0,25.93,21.45,48.4,0.0,0.0,0.0,4.22,0.0,1.0,8,grocery_regulars
6571,19705,12.0,0.0,3,22,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,7,new_parents
6572,19706,42.5,5.28,7,12,15.085833333333332,55.767500000000005,14.949166666666668,8.326666666666666,4.866666666666666,0.06916666666666667,0.9358333333333334,0.0,12.0,4,loyals
6573,19718,14.0,0.0,2,18,42.57,37.77,19.66,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
6574,19719,55.0,4.0,7,20,31.76,3.8,34.42,21.01,9.01,0.0,0.0,0.0,1.0,8,grocery_regulars
6575,19720,20.0,0.67,6,17,21.88,29.24,10.59,13.18,0.0,0.0,25.11,0.0,1.0,1,fresh_regulars
6576,19721,26.25,3.4325,2,21,25.457500000000003,26.175,12.227500000000001,17.585,10.7925,7.762499999999999,0.0,0.0,4.0,8,grocery_regulars
6577,19725,35.75,4.8075,4,21,14.557500000000001,2.04,30.1275,13.745000000000001,7.475,0.0,32.055,0.0,4.0,8,grocery_regulars
6578,19729,5.0,0.0,7,10,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0,beauty_concious
6579,19730,28.0,0.0,7,13,62.34,0.0,0.0,0.0,0.0,0.0,37.66,0.0,1.0,8,grocery_regulars
6580,19731,38.5,1.375,2,13,13.86,16.585,48.974999999999994,11.29,0.0,2.76,6.525,0.0,2.0,5,drink_buyers
6582,19734,106.6,2.4859999999999998,7,21,28.208,14.11,22.945999999999998,20.630000000000003,10.475999999999999,0.346,0.376,2.914,5.0,8,grocery_regulars
6583,19739,13.0,3.945,2,13,27.98,0.0,72.02,0.0,0.0,0.0,0.0,0.0,2.0,5,drink_buyers
6584,19741,11.0,17.22,5,9,0.0,0.0,38.56,61.44,0.0,0.0,0.0,0.0,1.0,2,home_decorators
6586,19744,21.4,3.8319999999999994,7,16,40.489999999999995,2.188,20.028,24.657999999999998,7.215999999999999,5.418000000000001,0.0,0.0,5.0,8,grocery_regulars
6587,19749,43.6,6.954000000000001,3,10,19.516,0.0,48.464,20.802000000000003,2.434,0.0,4.290000000000001,0.40800000000000003,5.0,8,grocery_regulars
6588,19754,32.0,3.8499999999999996,6,13,47.79,3.45,28.555,10.765,4.245,0.0,0.0,5.19,2.0,8,grocery_regulars
6590,19757,39.666666666666664,3.5033333333333334,7,19,16.813333333333333,37.15,31.02333333333333,13.423333333333332,0.0,1.5933333333333335,0.0,0.0,3.0,1,fresh_regulars
6591,19760,14.0,13.56,4,19,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
6592,19761,27.0,0.0,3,13,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
6593,19762,19.75,0.6075,1,22,2.8274999999999997,0.4675,56.067499999999995,26.275000000000002,5.935,8.4325,0.0,0.0,4.0,5,drink_buyers
6594,19766,27.0,4.1325,1,14,33.7425,8.057500000000001,55.292500000000004,2.9075,0.0,0.0,0.0,0.0,4.0,5,drink_buyers
6595,19770,13.0,0.0,4,18,43.8,0.0,10.01,38.26,7.93,0.0,0.0,0.0,1.0,2,home_decorators
6596,19771,37.666666666666664,16.596666666666668,5,20,39.91,10.0,33.84,11.270000000000001,4.9799999999999995,0.0,0.0,0.0,3.0,8,grocery_regulars
6597,19774,20.5,6.515,1,12,0.985,0.0,27.4725,17.552500000000002,6.617500000000001,0.0,47.3725,0.0,4.0,7,new_parents
6598,19778,54.0,11.094999999999999,2,18,38.4,0.0,17.369999999999997,31.045,1.38,0.0,11.805,0.0,2.0,8,grocery_regulars
6599,19780,31.0,2.59,6,16,25.22,0.0,54.63,20.15,0.0,0.0,0.0,0.0,1.0,5,drink_buyers
6600,19781,33.0,1.8900000000000001,4,21,25.28,10.995,43.019999999999996,13.405,7.3,0.0,0.0,0.0,2.0,8,grocery_regulars
6601,19783,38.0,2.34,2,12,23.29,43.3,24.76,0.0,0.0,8.65,0.0,0.0,1.0,1,fresh_regulars
6602,19784,49.166666666666664,2.148333333333333,1,14,13.263333333333334,44.76166666666666,12.876666666666667,11.768333333333336,0.7466666666666667,0.0,16.588333333333335,0.0,6.0,1,fresh_regulars
6603,19790,6.25,8.95,3,12,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,5,drink_buyers
6604,19794,58.0,100.0,3,18,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,grocery_shoppers
6605,19795,56.5,11.450000000000001,2,6,12.834999999999999,17.605,18.965,30.765,19.825,0.0,0.0,0.0,2.0,8,grocery_regulars
6606,19797,24.0,7.074999999999999,2,17,5.885,0.0,53.455,19.84,1.58,2.36,16.875,0.0,2.0,5,drink_buyers
6607,19799,7.5,3.545,2,21,10.23,0.0,8.955,11.41,0.0,0.0,69.405,0.0,2.0,7,new_parents
6608,19801,22.0,8.77,1,15,0.0,0.0,0.0,0.0,16.74,0.0,83.26,0.0,1.0,7,new_parents
6609,19802,28.571428571428573,19.439999999999998,7,21,31.164285714285715,0.0,24.419999999999998,27.474285714285713,8.037142857142857,0.11285714285714286,8.797142857142857,0.0,7.0,8,grocery_regulars
6610,19809,19.0,1.01,2,18,25.59,0.0,42.17,18.04,0.0,6.01,0.0,8.195,2.0,8,grocery_regulars
6611,19811,38.833333333333336,1.1633333333333333,6,14,44.46833333333333,32.76166666666666,18.53333333333333,4.238333333333333,0.0,0.0,0.0,0.0,6.0,1,fresh_regulars
6614,19820,26.0,2.95,5,20,17.0,44.89,38.12,0.0,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
6615,19821,29.666666666666668,0.5533333333333333,7,15,28.22666666666667,18.826666666666668,22.94333333333333,14.043333333333331,10.413333333333334,0.0,0.0,5.55,3.0,8,grocery_regulars
6616,19824,18.0,9.35,1,15,0.0,16.32,0.0,45.53,8.94,0.0,29.21,0.0,1.0,2,home_decorators
6617,19825,41.0,2.73,2,21,26.47,39.01,12.95,2.19,19.38,0.0,0.0,0.0,1.0,1,fresh_regulars
6618,19826,41.0,4.57,2,23,25.424999999999997,65.13,8.725,0.72,0.0,0.0,0.0,0.0,2.0,1,fresh_regulars
6619,19828,26.75,9.195,2,13,21.472500000000004,0.0,23.002499999999998,0.5775,0.0,4.4525,44.07000000000001,6.425,4.0,7,new_parents
6620,19832,21.5,2.4730000000000003,1,15,6.936999999999999,8.987,14.677000000000001,8.935,4.936999999999999,3.626,51.899,0.0,10.0,4,loyals
6621,19842,21.0,3.39,2,20,29.53,11.21,14.12,45.15,0.0,0.0,0.0,0.0,1.0,2,home_decorators
6622,19843,61.0,3.77,5,9,21.97,24.67,6.04,18.47,7.36,0.0,21.49,0.0,1.0,1,fresh_regulars
6623,19844,33.666666666666664,3.0233333333333334,4,15,9.663333333333332,8.11,9.049999999999999,6.510000000000001,0.0,0.0,66.66666666666667,0.0,3.0,7,new_parents
6624,19847,37.0,11.15,3,22,16.105,3.55,46.745,17.225,16.365000000000002,0.0,0.0,0.0,2.0,8,grocery_regulars
6625,19849,27.0,6.59,6,18,2.61,36.96,48.3,12.13,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
6626,19850,34.0,28.73,2,20,29.39,8.74,54.53,0.0,7.33,0.0,0.0,0.0,1.0,5,drink_buyers
6627,19851,34.8,3.8200000000000003,7,21,19.996,10.1,34.194,7.49,0.0,0.0,28.22,0.0,5.0,8,grocery_regulars
6628,19856,37.0,1.13,3,16,17.74,40.32,29.16,12.77,0.0,0.0,0.0,0.0,1.0,1,fresh_regulars
